data,hora,precipitacao
2008-04-14,1900,0
2008-04-14,2000,0
2008-04-14,2100,0
2008-04-14,2200,0
2008-04-14,2300,0
2008-04-15,0,0
2008-04-15,100,0
2008-04-15,200,0
2008-04-15,300,0
2008-04-15,400,0
2008-04-15,500,0
2008-04-15,600,0
2008-04-15,700,0
2008-04-15,800,0
2008-04-15,900,0
2008-04-15,1000,0
2008-04-15,1100,0
2008-04-15,1200,0
2008-04-15,1300,0
2008-04-15,1400,0
2008-04-15,1500,0
2008-04-15,1600,0
2008-04-15,1700,0
2008-04-15,1800,0
2008-04-15,1900,0
2008-04-15,2000,0
2008-04-15,2100,0
2008-04-15,2200,0
2008-04-15,2300,0
2008-04-16,0,0
2008-04-16,100,0
2008-04-16,200,0
2008-04-16,300,0
2008-04-16,400,0
2008-04-16,500,0
2008-04-16,600,0
2008-04-16,700,0
2008-04-16,800,0
2008-04-16,900,0
2008-04-16,1000,0
2008-04-16,1100,0
2008-04-16,1200,0
2008-04-16,1300,0
2008-04-16,1400,0
2008-04-16,1500,0
2008-04-16,1600,0
2008-04-16,1700,0
2008-04-16,1800,0
2008-04-16,1900,0
2008-04-16,2000,0
2008-04-16,2100,0
2008-04-16,2200,0
2008-04-16,2300,0
2008-04-17,0,0
2008-04-17,100,0
2008-04-17,200,0
2008-04-17,300,0
2008-04-17,400,0
2008-04-17,500,0
2008-04-17,600,0
2008-04-17,700,0
2008-04-17,800,0
2008-04-17,900,0
2008-04-17,1000,0
2008-04-17,1100,0
2008-04-17,1200,0
2008-04-17,1300,0
2008-04-17,1400,0
2008-04-17,1500,0
2008-04-17,1600,0
2008-04-17,1700,0
2008-04-17,1800,0
2008-04-17,1900,0
2008-04-17,2000,0
2008-04-17,2100,0
2008-04-17,2200,0
2008-04-17,2300,0
2008-04-18,0,0
2008-04-18,100,0
2008-04-18,200,0
2008-04-18,300,0
2008-04-18,400,0
2008-04-18,500,0
2008-04-18,600,0
2008-04-18,700,0
2008-04-18,800,0
2008-04-18,900,0
2008-04-18,1000,0
2008-04-18,1100,0
2008-04-18,1200,0
2008-04-18,1300,0
2008-04-18,1400,0
2008-04-18,1500,0
2008-04-18,1600,0
2008-04-18,1700,0
2008-04-18,1800,0
2008-04-18,1900,0
2008-04-18,2000,0
2008-04-18,2100,0
2008-04-18,2200,0
2008-04-18,2300,0
2008-04-19,0,0
2008-04-19,100,0
2008-04-19,200,0
2008-04-19,300,0
2008-04-19,400,0
2008-04-19,500,0
2008-04-19,600,0
2008-04-19,700,0
2008-04-19,800,0
2008-04-19,900,0
2008-04-19,1000,0
2008-04-19,1100,0
2008-04-19,1200,0
2008-04-19,1300,0
2008-04-19,1400,0
2008-04-19,1500,0
2008-04-19,1600,0
2008-04-19,1700,0
2008-04-19,1800,0
2008-04-19,1900,0
2008-04-19,2000,0
2008-04-19,2100,0
2008-04-19,2200,0
2008-04-19,2300,0
2008-04-20,0,0
2008-04-20,100,0
2008-04-20,200,0
2008-04-20,300,0
2008-04-20,400,0
2008-04-20,500,0
2008-04-20,600,0
2008-04-20,700,0
2008-04-20,800,0
2008-04-20,900,0
2008-04-20,1000,0
2008-04-20,1100,0
2008-04-20,1200,0
2008-04-20,1300,0
2008-04-20,1400,0
2008-04-20,1500,0
2008-04-20,1600,0
2008-04-20,1700,0
2008-04-20,1800,0
2008-04-20,1900,0
2008-04-20,2000,0
2008-04-20,2100,0
2008-04-20,2200,0
2008-04-20,2300,0
2008-04-21,0,0
2008-04-21,100,0
2008-04-21,200,0
2008-04-21,300,0
2008-04-21,400,0
2008-04-21,500,0
2008-04-21,600,0
2008-04-21,700,0
2008-04-21,800,0
2008-04-21,900,0
2008-04-21,1000,0
2008-04-21,1100,0
2008-04-21,1200,0
2008-04-21,1300,0
2008-04-21,1400,0
2008-04-21,1500,0
2008-04-21,1600,0
2008-04-21,1700,0
2008-04-21,1800,0
2008-04-21,1900,0
2008-04-21,2000,0
2008-04-21,2100,0
2008-04-21,2200,"0,4"
2008-04-21,2300,0
2008-04-22,0,0
2008-04-22,100,0
2008-04-22,200,0
2008-04-22,300,0
2008-04-22,400,0
2008-04-22,500,0
2008-04-22,600,0
2008-04-22,700,0
2008-04-22,800,0
2008-04-22,900,0
2008-04-22,1000,0
2008-04-22,1100,0
2008-04-22,1200,0
2008-04-22,1300,0
2008-04-22,1400,0
2008-04-22,1500,0
2008-04-22,1600,0
2008-04-22,1700,0
2008-04-22,1800,0
2008-04-22,1900,0
2008-04-22,2000,0
2008-04-22,2100,0
2008-04-22,2200,0
2008-04-22,2300,0
2008-04-23,0,0
2008-04-23,100,0
2008-04-23,200,0
2008-04-23,300,0
2008-04-23,400,0
2008-04-23,500,0
2008-04-23,600,0
2008-04-23,700,"0,2"
2008-04-23,800,0
2008-04-23,900,0
2008-04-23,1000,0
2008-04-23,1100,0
2008-04-23,1200,0
2008-04-23,1300,0
2008-04-23,1400,0
2008-04-23,1500,0
2008-04-23,1600,0
2008-04-23,1700,0
2008-04-23,1800,0
2008-04-23,1900,0
2008-04-23,2000,0
2008-04-23,2100,0
2008-04-23,2200,0
2008-04-23,2300,0
2008-04-24,0,0
2008-04-24,100,0
2008-04-24,200,0
2008-04-24,300,0
2008-04-24,400,0
2008-04-24,500,0
2008-04-24,600,0
2008-04-24,700,0
2008-04-24,800,0
2008-04-24,900,0
2008-04-24,1000,0
2008-04-24,1100,0
2008-04-24,1200,0
2008-04-24,1300,0
2008-04-24,1400,0
2008-04-24,1500,0
2008-04-24,1600,0
2008-04-24,1700,0
2008-04-24,1800,0
2008-04-24,1900,0
2008-04-24,2000,0
2008-04-24,2100,0
2008-04-24,2200,0
2008-04-24,2300,0
2008-04-25,0,0
2008-04-25,100,0
2008-04-25,200,0
2008-04-25,300,0
2008-04-25,400,0
2008-04-25,500,0
2008-04-25,600,0
2008-04-25,700,0
2008-04-25,800,0
2008-04-25,900,0
2008-04-25,1000,0
2008-04-25,1100,0
2008-04-25,1200,0
2008-04-25,1300,0
2008-04-25,1400,"4,4"
2008-04-25,1500,0
2008-04-25,1600,0
2008-04-25,1700,0
2008-04-25,1800,0
2008-04-25,1900,0
2008-04-25,2000,"6,8"
2008-04-25,2100,0
2008-04-25,2200,0
2008-04-25,2300,0
2008-04-26,0,0
2008-04-26,100,0
2008-04-26,200,0
2008-04-26,300,0
2008-04-26,400,0
2008-04-26,500,0
2008-04-26,600,0
2008-04-26,700,0
2008-04-26,800,0
2008-04-26,900,"0,2"
2008-04-26,1000,"6,4"
2008-04-26,1100,"1,8"
2008-04-26,1200,"0,2"
2008-04-26,1300,0
2008-04-26,1400,0
2008-04-26,1500,0
2008-04-26,1600,0
2008-04-26,1700,0
2008-04-26,1800,0
2008-04-26,1900,0
2008-04-26,2000,0
2008-04-26,2100,0
2008-04-26,2200,0
2008-04-26,2300,0
2008-04-27,0,0
2008-04-27,100,0
2008-04-27,200,0
2008-04-27,300,0
2008-04-27,400,0
2008-04-27,500,0
2008-04-27,600,0
2008-04-27,700,0
2008-04-27,800,0
2008-04-27,900,0
2008-04-27,1000,0
2008-04-27,1100,"0,2"
2008-04-27,1200,0
2008-04-27,1300,0
2008-04-27,1400,0
2008-04-27,1500,0
2008-04-27,1600,0
2008-04-27,1700,0
2008-04-27,1800,0
2008-04-27,1900,0
2008-04-27,2000,0
2008-04-27,2100,0
2008-04-27,2200,0
2008-04-27,2300,"0,2"
2008-04-28,0,20
2008-04-28,100,"6,4"
2008-04-28,200,"2,2"
2008-04-28,300,"0,4"
2008-04-28,400,0
2008-04-28,500,0
2008-04-28,600,0
2008-04-28,700,0
2008-04-28,800,0
2008-04-28,900,0
2008-04-28,1000,0
2008-04-28,1100,0
2008-04-28,1200,0
2008-04-28,1300,"1,8"
2008-04-28,1400,3
2008-04-28,1500,"0,6"
2008-04-28,1600,"0,2"
2008-04-28,1700,0
2008-04-28,1800,"0,2"
2008-04-28,1900,0
2008-04-28,2000,0
2008-04-28,2100,0
2008-04-28,2200,"0,6"
2008-04-28,2300,"0,2"
2008-04-29,0,0
2008-04-29,100,0
2008-04-29,200,0
2008-04-29,300,"0,2"
2008-04-29,400,0
2008-04-29,500,0
2008-04-29,600,0
2008-04-29,700,0
2008-04-29,800,0
2008-04-29,900,0
2008-04-29,1000,0
2008-04-29,1100,0
2008-04-29,1200,0
2008-04-29,1300,0
2008-04-29,1400,0
2008-04-29,1500,0
2008-04-29,1600,0
2008-04-29,1700,0
2008-04-29,1800,0
2008-04-29,1900,0
2008-04-29,2000,0
2008-04-29,2100,0
2008-04-29,2200,0
2008-04-29,2300,0
2008-04-30,0,0
2008-04-30,100,0
2008-04-30,200,0
2008-04-30,300,0
2008-04-30,400,0
2008-04-30,500,0
2008-04-30,600,0
2008-04-30,700,0
2008-04-30,800,0
2008-04-30,900,0
2008-04-30,1000,0
2008-04-30,1100,0
2008-04-30,1200,0
2008-04-30,1300,0
2008-04-30,1400,0
2008-04-30,1500,0
2008-04-30,1600,0
2008-04-30,1700,0
2008-04-30,1800,0
2008-04-30,1900,0
2008-04-30,2000,0
2008-04-30,2100,0
2008-04-30,2200,0
2008-04-30,2300,0
2008-05-01,0,0
2008-05-01,100,0
2008-05-01,200,0
2008-05-01,300,0
2008-05-01,400,0
2008-05-01,500,0
2008-05-01,600,0
2008-05-01,700,0
2008-05-01,800,0
2008-05-01,900,0
2008-05-01,1000,0
2008-05-01,1100,0
2008-05-01,1200,0
2008-05-01,1300,0
2008-05-01,1400,0
2008-05-01,1500,0
2008-05-01,1600,0
2008-05-01,1700,0
2008-05-01,1800,0
2008-05-01,1900,0
2008-05-01,2000,0
2008-05-01,2100,0
2008-05-01,2200,0
2008-05-01,2300,0
2008-05-02,0,0
2008-05-02,100,0
2008-05-02,200,0
2008-05-02,300,0
2008-05-02,400,0
2008-05-02,500,0
2008-05-02,600,0
2008-05-02,700,0
2008-05-02,800,0
2008-05-02,900,0
2008-05-02,1000,0
2008-05-02,1100,0
2008-05-02,1200,0
2008-05-02,1300,0
2008-05-02,1400,0
2008-05-02,1500,0
2008-05-02,1600,"0,6"
2008-05-02,1700,"0,6"
2008-05-02,1800,1
2008-05-02,1900,"2,6"
2008-05-02,2000,0
2008-05-02,2100,0
2008-05-02,2200,0
2008-05-02,2300,0
2008-05-03,0,0
2008-05-03,100,0
2008-05-03,200,0
2008-05-03,300,0
2008-05-03,400,0
2008-05-03,500,0
2008-05-03,600,0
2008-05-03,700,0
2008-05-03,800,0
2008-05-03,900,0
2008-05-03,1000,0
2008-05-03,1100,0
2008-05-03,1200,"0,2"
2008-05-03,1300,0
2008-05-03,1400,"0,2"
2008-05-03,1500,0
2008-05-03,1600,0
2008-05-03,1700,0
2008-05-03,1800,0
2008-05-03,1900,0
2008-05-03,2000,0
2008-05-03,2100,0
2008-05-03,2200,0
2008-05-03,2300,0
2008-05-04,0,0
2008-05-04,100,0
2008-05-04,200,0
2008-05-04,300,0
2008-05-04,400,0
2008-05-04,500,0
2008-05-04,600,0
2008-05-04,700,0
2008-05-04,800,0
2008-05-04,900,0
2008-05-04,1000,0
2008-05-04,1100,0
2008-05-04,1200,0
2008-05-04,1300,0
2008-05-04,1400,0
2008-05-04,1500,0
2008-05-04,1600,0
2008-05-04,1700,0
2008-05-04,1800,0
2008-05-04,1900,0
2008-05-04,2000,0
2008-05-04,2100,"0,2"
2008-05-04,2200,0
2008-05-04,2300,0
2008-05-05,0,0
2008-05-05,100,"0,2"
2008-05-05,200,0
2008-05-05,300,0
2008-05-05,400,0
2008-05-05,500,"1,6"
2008-05-05,600,"1,2"
2008-05-05,700,"0,4"
2008-05-05,800,"3,2"
2008-05-05,900,1
2008-05-05,1000,0
2008-05-05,1100,0
2008-05-05,1200,0
2008-05-05,1300,0
2008-05-05,1400,0
2008-05-05,1500,0
2008-05-05,1600,0
2008-05-05,1700,0
2008-05-05,1800,0
2008-05-05,1900,0
2008-05-05,2000,0
2008-05-05,2100,0
2008-05-05,2200,0
2008-05-05,2300,0
2008-05-06,0,0
2008-05-06,100,0
2008-05-06,200,0
2008-05-06,300,0
2008-05-06,400,0
2008-05-06,500,0
2008-05-06,600,0
2008-05-06,700,0
2008-05-06,800,0
2008-05-06,900,0
2008-05-06,1000,0
2008-05-06,1100,0
2008-05-06,1200,0
2008-05-06,1300,0
2008-05-06,1400,0
2008-05-06,1500,0
2008-05-06,1600,0
2008-05-06,1700,0
2008-05-06,1800,0
2008-05-06,1900,0
2008-05-06,2000,0
2008-05-06,2100,0
2008-05-06,2200,0
2008-05-06,2300,0
2008-05-07,0,0
2008-05-07,100,0
2008-05-07,200,0
2008-05-07,300,0
2008-05-07,400,0
2008-05-07,500,0
2008-05-07,600,0
2008-05-07,700,0
2008-05-07,800,0
2008-05-07,900,0
2008-05-07,1000,0
2008-05-07,1100,0
2008-05-07,1200,0
2008-05-07,1300,0
2008-05-07,1400,0
2008-05-07,1500,0
2008-05-07,1600,0
2008-05-07,1700,0
2008-05-07,1800,0
2008-05-07,1900,0
2008-05-07,2000,0
2008-05-07,2100,0
2008-05-07,2200,0
2008-05-07,2300,0
2008-05-08,0,0
2008-05-08,100,0
2008-05-08,200,0
2008-05-08,300,0
2008-05-08,400,0
2008-05-08,500,0
2008-05-08,600,0
2008-05-08,700,0
2008-05-08,800,0
2008-05-08,900,0
2008-05-08,1000,0
2008-05-08,1100,0
2008-05-08,1200,0
2008-05-08,1300,0
2008-05-08,1400,0
2008-05-08,1500,0
2008-05-08,1600,0
2008-05-08,1700,0
2008-05-08,1800,0
2008-05-08,1900,0
2008-05-08,2000,0
2008-05-08,2100,0
2008-05-08,2200,0
2008-05-08,2300,0
2008-05-09,0,0
2008-05-09,100,0
2008-05-09,200,0
2008-05-09,300,0
2008-05-09,400,0
2008-05-09,500,0
2008-05-09,600,0
2008-05-09,700,0
2008-05-09,800,0
2008-05-09,900,0
2008-05-09,1000,0
2008-05-09,1100,0
2008-05-09,1200,0
2008-05-09,1300,0
2008-05-09,1400,0
2008-05-09,1500,0
2008-05-09,1600,0
2008-05-09,1700,0
2008-05-09,1800,0
2008-05-09,1900,0
2008-05-09,2000,0
2008-05-09,2100,0
2008-05-09,2200,0
2008-05-09,2300,0
2008-05-10,0,0
2008-05-10,100,0
2008-05-10,200,0
2008-05-10,300,0
2008-05-10,400,0
2008-05-10,500,0
2008-05-10,600,0
2008-05-10,700,0
2008-05-10,800,0
2008-05-10,900,0
2008-05-10,1000,0
2008-05-10,1100,0
2008-05-10,1200,0
2008-05-10,1300,0
2008-05-10,1400,0
2008-05-10,1500,0
2008-05-10,1600,0
2008-05-10,1700,0
2008-05-10,1800,0
2008-05-10,1900,0
2008-05-10,2000,0
2008-05-10,2100,0
2008-05-10,2200,0
2008-05-10,2300,0
2008-05-11,0,0
2008-05-11,100,0
2008-05-11,200,0
2008-05-11,300,0
2008-05-11,400,0
2008-05-11,500,0
2008-05-11,600,"0,2"
2008-05-11,700,0
2008-05-11,800,0
2008-05-11,900,0
2008-05-11,1000,0
2008-05-11,1100,0
2008-05-11,1200,0
2008-05-11,1300,0
2008-05-11,1400,0
2008-05-11,1500,0
2008-05-11,1600,0
2008-05-11,1700,0
2008-05-11,1800,0
2008-05-11,1900,0
2008-05-11,2000,0
2008-05-11,2100,0
2008-05-11,2200,0
2008-05-11,2300,0
2008-05-12,0,0
2008-05-12,100,0
2008-05-12,200,0
2008-05-12,300,0
2008-05-12,400,0
2008-05-12,500,0
2008-05-12,600,0
2008-05-12,700,0
2008-05-12,800,0
2008-05-12,900,0
2008-05-12,1000,0
2008-05-12,1100,0
2008-05-12,1200,0
2008-05-12,1300,0
2008-05-12,1400,0
2008-05-12,1500,0
2008-05-12,1600,0
2008-05-12,1700,0
2008-05-12,1800,0
2008-05-12,1900,0
2008-05-12,2000,0
2008-05-12,2100,0
2008-05-12,2200,0
2008-05-12,2300,0
2008-05-13,0,0
2008-05-13,100,0
2008-05-13,200,0
2008-05-13,300,0
2008-05-13,400,0
2008-05-13,500,0
2008-05-13,600,0
2008-05-13,700,0
2008-05-13,800,0
2008-05-13,900,0
2008-05-13,1000,0
2008-05-13,1100,0
2008-05-13,1200,0
2008-05-13,1300,0
2008-05-13,1400,0
2008-05-13,1500,0
2008-05-13,1600,0
2008-05-13,1700,0
2008-05-13,1800,0
2008-05-13,1900,0
2008-05-13,2000,0
2008-05-13,2100,0
2008-05-13,2200,0
2008-05-13,2300,0
2008-05-14,0,0
2008-05-14,100,0
2008-05-14,200,0
2008-05-14,300,0
2008-05-14,400,0
2008-05-14,500,0
2008-05-14,600,0
2008-05-14,700,"0,2"
2008-05-14,800,0
2008-05-14,900,0
2008-05-14,1000,0
2008-05-14,1100,0
2008-05-14,1200,0
2008-05-14,1300,0
2008-05-14,1400,0
2008-05-14,1500,0
2008-05-14,1600,0
2008-05-14,1700,0
2008-05-14,1800,0
2008-05-14,1900,0
2008-05-14,2000,0
2008-05-14,2100,0
2008-05-14,2200,0
2008-05-14,2300,0
2008-05-15,0,0
2008-05-15,100,0
2008-05-15,200,0
2008-05-15,300,0
2008-05-15,400,0
2008-05-15,500,0
2008-05-15,600,0
2008-05-15,700,0
2008-05-15,800,"0,2"
2008-05-15,900,0
2008-05-15,1000,0
2008-05-15,1100,0
2008-05-15,1200,0
2008-05-15,1300,0
2008-05-15,1400,0
2008-05-15,1500,0
2008-05-15,1600,0
2008-05-15,1700,0
2008-05-15,1800,0
2008-05-15,1900,0
2008-05-15,2000,0
2008-05-15,2100,0
2008-05-15,2200,0
2008-05-15,2300,0
2008-05-16,0,0
2008-05-16,100,0
2008-05-16,200,0
2008-05-16,300,0
2008-05-16,400,0
2008-05-16,500,0
2008-05-16,600,0
2008-05-16,700,0
2008-05-16,800,0
2008-05-16,900,0
2008-05-16,1000,0
2008-05-16,1100,0
2008-05-16,1200,0
2008-05-16,1300,0
2008-05-16,1400,0
2008-05-16,1500,0
2008-05-16,1600,0
2008-05-16,1700,0
2008-05-16,1800,0
2008-05-16,1900,0
2008-05-16,2000,0
2008-05-16,2100,0
2008-05-16,2200,0
2008-05-16,2300,0
2008-05-17,0,0
2008-05-17,100,0
2008-05-17,200,0
2008-05-17,300,0
2008-05-17,400,0
2008-05-17,500,0
2008-05-17,600,0
2008-05-17,700,0
2008-05-17,800,0
2008-05-17,900,0
2008-05-17,1000,0
2008-05-17,1100,0
2008-05-17,1200,0
2008-05-17,1300,0
2008-05-17,1400,0
2008-05-17,1500,0
2008-05-17,1600,0
2008-05-17,1700,0
2008-05-17,1800,0
2008-05-17,1900,0
2008-05-17,2000,0
2008-05-17,2100,0
2008-05-17,2200,0
2008-05-17,2300,0
2008-05-18,0,0
2008-05-18,100,0
2008-05-18,200,0
2008-05-18,300,0
2008-05-18,400,0
2008-05-18,500,0
2008-05-18,600,0
2008-05-18,700,0
2008-05-18,800,0
2008-05-18,900,0
2008-05-18,1000,0
2008-05-18,1100,0
2008-05-18,1200,0
2008-05-18,1300,0
2008-05-18,1400,0
2008-05-18,1500,0
2008-05-18,1600,0
2008-05-18,1700,0
2008-05-18,1800,0
2008-05-18,1900,0
2008-05-18,2000,0
2008-05-18,2100,0
2008-05-18,2200,0
2008-05-18,2300,0
2008-05-19,0,0
2008-05-19,100,0
2008-05-19,200,0
2008-05-19,300,0
2008-05-19,400,0
2008-05-19,500,0
2008-05-19,600,0
2008-05-19,700,0
2008-05-19,800,0
2008-05-19,900,0
2008-05-19,1000,0
2008-05-19,1100,0
2008-05-19,1200,0
2008-05-19,1300,0
2008-05-19,1400,0
2008-05-19,1500,0
2008-05-19,1600,0
2008-05-19,1700,0
2008-05-19,1800,0
2008-05-19,1900,0
2008-05-19,2000,0
2008-05-19,2100,0
2008-05-19,2200,0
2008-05-19,2300,0
2008-05-20,0,0
2008-05-20,100,0
2008-05-20,200,0
2008-05-20,300,0
2008-05-20,400,0
2008-05-20,500,0
2008-05-20,600,0
2008-05-20,700,0
2008-05-20,800,0
2008-05-20,900,0
2008-05-20,1000,0
2008-05-20,1100,0
2008-05-20,1200,0
2008-05-20,1300,0
2008-05-20,1400,0
2008-05-20,1500,0
2008-05-20,1600,0
2008-05-20,1700,0
2008-05-20,1800,0
2008-05-20,1900,0
2008-05-20,2000,0
2008-05-20,2100,0
2008-05-20,2200,0
2008-05-20,2300,0
2008-05-21,0,0
2008-05-21,100,0
2008-05-21,200,0
2008-05-21,300,0
2008-05-21,400,0
2008-05-21,500,0
2008-05-21,600,0
2008-05-21,700,0
2008-05-21,800,0
2008-05-21,900,0
2008-05-21,1000,0
2008-05-21,1100,0
2008-05-21,1200,0
2008-05-21,1300,0
2008-05-21,1400,0
2008-05-21,1500,0
2008-05-21,1600,0
2008-05-21,1700,0
2008-05-21,1800,0
2008-05-21,1900,0
2008-05-21,2000,0
2008-05-21,2100,0
2008-05-21,2200,0
2008-05-21,2300,0
2008-05-22,0,0
2008-05-22,100,0
2008-05-22,200,0
2008-05-22,300,0
2008-05-22,400,0
2008-05-22,500,0
2008-05-22,600,0
2008-05-22,700,0
2008-05-22,800,0
2008-05-22,900,0
2008-05-22,1000,0
2008-05-22,1100,0
2008-05-22,1200,0
2008-05-22,1300,0
2008-05-22,1400,0
2008-05-22,1500,0
2008-05-22,1600,0
2008-05-22,1700,0
2008-05-22,1800,0
2008-05-22,1900,0
2008-05-22,2000,0
2008-05-22,2100,0
2008-05-22,2200,0
2008-05-22,2300,0
2008-05-23,0,0
2008-05-23,100,0
2008-05-23,200,0
2008-05-23,300,0
2008-05-23,400,0
2008-05-23,500,0
2008-05-23,600,0
2008-05-23,700,0
2008-05-23,800,0
2008-05-23,900,0
2008-05-23,1000,0
2008-05-23,1100,0
2008-05-23,1200,0
2008-05-23,1300,0
2008-05-23,1400,0
2008-05-23,1500,0
2008-05-23,1600,0
2008-05-23,1700,0
2008-05-23,1800,0
2008-05-23,1900,0
2008-05-23,2000,0
2008-05-23,2100,0
2008-05-23,2200,0
2008-05-23,2300,0
2008-05-24,0,0
2008-05-24,100,0
2008-05-24,200,0
2008-05-24,300,0
2008-05-24,400,"3,6"
2008-05-24,500,"3,6"
2008-05-24,600,"1,2"
2008-05-24,700,"0,2"
2008-05-24,800,"1,2"
2008-05-24,900,"0,8"
2008-05-24,1000,"0,4"
2008-05-24,1100,0
2008-05-24,1200,0
2008-05-24,1300,0
2008-05-24,1400,0
2008-05-24,1500,0
2008-05-24,1600,0
2008-05-24,1700,0
2008-05-24,1800,0
2008-05-24,1900,0
2008-05-24,2000,0
2008-05-24,2100,0
2008-05-24,2200,0
2008-05-24,2300,0
2008-05-25,0,0
2008-05-25,100,0
2008-05-25,200,0
2008-05-25,300,0
2008-05-25,400,0
2008-05-25,500,0
2008-05-25,600,0
2008-05-25,700,0
2008-05-25,800,0
2008-05-25,900,0
2008-05-25,1000,0
2008-05-25,1100,0
2008-05-25,1200,0
2008-05-25,1300,0
2008-05-25,1400,0
2008-05-25,1500,0
2008-05-25,1600,0
2008-05-25,1700,0
2008-05-25,1800,0
2008-05-25,1900,0
2008-05-25,2000,0
2008-05-25,2100,0
2008-05-25,2200,0
2008-05-25,2300,0
2008-05-26,0,0
2008-05-26,100,0
2008-05-26,200,0
2008-05-26,300,0
2008-05-26,400,0
2008-05-26,500,0
2008-05-26,600,0
2008-05-26,700,0
2008-05-26,800,0
2008-05-26,900,"0,2"
2008-05-26,1000,0
2008-05-26,1100,0
2008-05-26,1200,0
2008-05-26,1300,0
2008-05-26,1400,0
2008-05-26,1500,0
2008-05-26,1600,0
2008-05-26,1700,0
2008-05-26,1800,0
2008-05-26,1900,0
2008-05-26,2000,0
2008-05-26,2100,0
2008-05-26,2200,0
2008-05-26,2300,0
2008-05-27,0,0
2008-05-27,100,0
2008-05-27,200,0
2008-05-27,300,0
2008-05-27,400,0
2008-05-27,500,0
2008-05-27,600,"0,2"
2008-05-27,700,0
2008-05-27,800,0
2008-05-27,900,0
2008-05-27,1000,0
2008-05-27,1100,0
2008-05-27,1200,0
2008-05-27,1300,0
2008-05-27,1400,0
2008-05-27,1500,0
2008-05-27,1600,0
2008-05-27,1700,0
2008-05-27,1800,0
2008-05-27,1900,0
2008-05-27,2000,0
2008-05-27,2100,0
2008-05-27,2200,"1,4"
2008-05-27,2300,"0,8"
2008-05-28,0,0
2008-05-28,100,0
2008-05-28,200,0
2008-05-28,300,0
2008-05-28,400,0
2008-05-28,500,0
2008-05-28,600,0
2008-05-28,700,6
2008-05-28,800,"15,6"
2008-05-28,900,8
2008-05-28,1000,3
2008-05-28,1100,"2,6"
2008-05-28,1200,3
2008-05-28,1300,"1,6"
2008-05-28,1400,1
2008-05-28,1500,"3,6"
2008-05-28,1600,"3,2"
2008-05-28,1700,"1,8"
2008-05-28,1800,"1,4"
2008-05-28,1900,1
2008-05-28,2000,"1,2"
2008-05-28,2100,2
2008-05-28,2200,2
2008-05-28,2300,"1,6"
2008-05-29,0,"0,2"
2008-05-29,100,"4,2"
2008-05-29,200,1
2008-05-29,300,"0,8"
2008-05-29,400,0
2008-05-29,500,"0,6"
2008-05-29,600,"0,2"
2008-05-29,700,0
2008-05-29,800,0
2008-05-29,900,0
2008-05-29,1000,0
2008-05-29,1100,0
2008-05-29,1200,0
2008-05-29,1300,0
2008-05-29,1400,0
2008-05-29,1500,0
2008-05-29,1600,0
2008-05-29,1700,0
2008-05-29,1800,0
2008-05-29,1900,0
2008-05-29,2000,0
2008-05-29,2100,0
2008-05-29,2200,0
2008-05-29,2300,0
2008-05-30,0,0
2008-05-30,100,0
2008-05-30,200,0
2008-05-30,300,0
2008-05-30,400,0
2008-05-30,500,0
2008-05-30,600,0
2008-05-30,700,0
2008-05-30,800,0
2008-05-30,900,0
2008-05-30,1000,0
2008-05-30,1100,0
2008-05-30,1200,0
2008-05-30,1300,0
2008-05-30,1400,0
2008-05-30,1500,0
2008-05-30,1600,0
2008-05-30,1700,0
2008-05-30,1800,0
2008-05-30,1900,0
2008-05-30,2000,0
2008-05-30,2100,0
2008-05-30,2200,0
2008-05-30,2300,0
2008-05-31,0,0
2008-05-31,100,0
2008-05-31,200,0
2008-05-31,300,0
2008-05-31,400,0
2008-05-31,500,0
2008-05-31,600,0
2008-05-31,700,0
2008-05-31,800,0
2008-05-31,900,0
2008-05-31,1000,0
2008-05-31,1100,0
2008-05-31,1200,0
2008-05-31,1300,"0,2"
2008-05-31,1400,0
2008-05-31,1500,0
2008-05-31,1600,0
2008-05-31,1700,0
2008-05-31,1800,0
2008-05-31,1900,0
2008-05-31,2000,0
2008-05-31,2100,0
2008-05-31,2200,0
2008-05-31,2300,0
2008-06-01,0,0
2008-06-01,100,0
2008-06-01,200,0
2008-06-01,300,0
2008-06-01,400,0
2008-06-01,500,0
2008-06-01,600,0
2008-06-01,700,0
2008-06-01,800,0
2008-06-01,900,0
2008-06-01,1000,0
2008-06-01,1100,0
2008-06-01,1200,0
2008-06-01,1300,0
2008-06-01,1400,0
2008-06-01,1500,0
2008-06-01,1600,0
2008-06-01,1700,0
2008-06-01,1800,0
2008-06-01,1900,0
2008-06-01,2000,0
2008-06-01,2100,0
2008-06-01,2200,0
2008-06-01,2300,0
2008-06-02,0,0
2008-06-02,100,0
2008-06-02,200,0
2008-06-02,300,0
2008-06-02,400,0
2008-06-02,500,0
2008-06-02,600,0
2008-06-02,700,0
2008-06-02,800,0
2008-06-02,900,0
2008-06-02,1000,0
2008-06-02,1100,0
2008-06-02,1200,0
2008-06-02,1300,0
2008-06-02,1400,0
2008-06-02,1500,0
2008-06-02,1600,0
2008-06-02,1700,0
2008-06-02,1800,0
2008-06-02,1900,0
2008-06-02,2000,0
2008-06-02,2100,0
2008-06-02,2200,0
2008-06-02,2300,0
2008-06-03,0,0
2008-06-03,100,0
2008-06-03,200,0
2008-06-03,300,0
2008-06-03,400,0
2008-06-03,500,0
